system:index,forest_lab,id,max_ndvi,mean_ndvi,min_ndvi,ndvi_01,ndvi_02,ndvi_03,ndvi_04,ndvi_05,ndvi_06,ndvi_07,ndvi_08,ndvi_09,ndvi_10,ndvi_11,ndvi_12,ndvi_amplitude,rand,subset,.geo
00000000000000000127_0,1,AL_423658861,0.8647812008857727,0.796625425418218,0.6810907125473022,0.73587906,0.7327935,0.7208539,0.8647812,0.8580958,0.8379374,0.6810907,0.83534074,0.8288043,0.8455916,0.8166839,0.8016529,0.18369048833847046,0.423658861073063,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012a_0,1,AL_432894518,0.7323541641235352,0.6730283945798874,0.588189959526062,0.72615045,0.73235416,0.64735097,0.6477842,0.6320059,0.6209801,0.66429603,0.68880093,0.58818996,0.7205829,0.726027,0.6818182,0.14416420459747314,0.432894518312743,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012c_0,1,AL_436080353,0.8726027607917786,0.7899288435777029,0.5058823823928833,0.80067116,0.79413927,0.7409137,0.82252103,0.5058824,0.83342576,0.78591686,0.87260276,0.86284953,0.86180127,0.8079462,0.7904762,0.36672037839889526,0.436080353210172,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012f_0,1,AL_444075650,0.8907972574234009,0.6969230075677236,0.5002599954605103,0.5303371,0.5506716,0.64326346,0.8652291,0.89079726,0.8678312,0.8541854,0.8168035,0.7375169,0.58485126,0.50026,0.52132934,0.3905372619628906,0.444075650697546,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000137_0,1,AL_454586075,0.8931789398193359,0.7650468821326891,0.4995759427547455,0.7670581,0.72540337,0.6158829,0.88122535,0.89317894,0.7650577,0.49957594,0.85543245,0.83842933,0.81566924,0.7842605,0.7393888,0.39360299706459045,0.454586075582137,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013a_0,1,AL_455332181,0.9092280864715576,0.5992951683389643,0.012117346748709679,0.4056193,0.39695945,0.4054487,0.84246546,0.9092281,0.85577756,0.012117347,0.81430477,0.85003835,0.721116,0.55375254,0.42471445,0.8971107397228479,0.455332181834587,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013b_0,1,AL_456059460,0.8649829626083374,0.7964966197808584,0.5972527861595154,0.8219054,0.7977528,0.7205882,0.8169935,0.8216796,0.840299,0.5972528,0.8370121,0.8349202,0.86498296,0.81407654,0.79049635,0.267730176448822,0.45605946081242,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013f_0,1,AL_457739031,0.8847775459289551,0.7931937823692957,0.6763794422149658,0.67637944,0.6843274,0.7245054,0.8702121,0.8519955,0.8425281,0.88477755,0.8435853,0.8660224,0.8424294,0.7042005,0.7273622,0.20839810371398926,0.45773903188053,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000144_0,1,AL_460322701,0.8934458494186401,0.7292332202196121,0.5548686385154724,0.58648056,0.5620731,0.55486864,0.85835767,0.89344585,0.8725692,0.85650796,0.82257926,0.7413793,0.73045224,0.6851389,0.58694595,0.3385772109031677,0.460322701098297,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000146_0,1,AL_460877457,0.8590617179870605,0.8100698739290237,0.6015100479125977,0.8391772,0.7880919,0.80948454,0.82798636,0.8419177,0.8269356,0.60151005,0.8590617,0.84244484,0.8371482,0.82572436,0.82135606,0.2575516700744629,0.460877457147646,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014a_0,1,AL_462861956,0.9003993272781372,0.7125050326188406,0.49421876668930054,0.5121951,0.49421877,0.5658363,0.84465677,0.9003993,0.8815139,0.8097304,0.79595804,0.8159764,0.74032676,0.6132848,0.5759638,0.40618056058883667,0.462861956700493,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015b_0,1,AL_484547992,0.9078387022018433,0.7060917144020399,0.465449720621109,0.5013123,0.46544972,0.5440729,0.88144046,0.9078387,0.89208055,0.8932117,0.8690378,0.56455696,0.6293636,0.7546875,0.57004833,0.44238898158073425,0.484547992473039,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015d_0,1,AL_486206575,0.9100187420845032,0.7444608695805073,0.2256128042936325,0.66340154,0.63757676,0.6173258,0.86832297,0.91001874,0.89926857,0.86129755,0.869167,0.2256128,0.8448754,0.8058027,0.73086065,0.6844059377908707,0.486206575049203,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000162_0,1,AL_490351758,0.7814649343490601,0.7500900874535242,0.696118175983429,0.7670274,0.7768652,0.74593794,0.6961182,0.73605657,0.73199445,0.76134187,0.78146493,0.7589615,0.7736115,0.73664117,0.7350604,0.0853467583656311,0.490351758456265,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000163_0,1,AL_492684386,0.8610377907752991,0.6546071693301201,0.46435844898223877,0.6113055,0.5905715,0.627972,0.83721673,0.8610378,0.84149814,0.73023266,0.49028572,0.59464395,0.6813725,0.52479106,0.46435845,0.3966793417930603,0.492684386864209,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000164_0,1,AL_493497990,0.9232399463653564,0.736450103422006,0.48587796092033386,0.55457413,0.5320088,0.48587796,0.8707272,0.92323995,0.90628284,0.891039,0.84928715,0.83734655,0.72734547,0.6358735,0.62379867,0.4373619854450226,0.493497990212392,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000166_0,1,AL_496034530,0.9125600457191467,0.702769306798776,0.42109596729278564,0.46066684,0.45590505,0.42109597,0.83821493,0.91256005,0.89270675,0.8772474,0.8609035,0.8592124,0.751569,0.6008374,0.5023124,0.4914640784263611,0.496034530625046,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000167_0,1,AL_496208365,0.8459979891777039,0.798777257402738,0.5691708922386169,0.84199864,0.82492584,0.76988417,0.80863786,0.8095552,0.80061036,0.845998,0.8288797,0.83436984,0.83481026,0.81648636,0.5691709,0.2768270969390869,0.49620836529171,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016f_0,1,AL_506970558,0.8773857951164246,0.715285137295723,0.5353430509567261,0.6173677,0.57441175,0.53534305,0.62494344,0.86243385,0.8560057,0.8773858,0.8453928,0.7356669,0.7970803,0.6828666,0.5745238,0.3420427441596985,0.506970558754575,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000171_0,1,AL_510010181,0.873353898525238,0.6915128380060196,0.5137156844139099,0.53890985,0.52449715,0.5405405,0.8173306,0.8733539,0.85132986,0.85225457,0.8407207,0.8231364,0.59489954,0.5137157,0.5274653,0.3596382141113281,0.510010181092057,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000172_0,1,AL_511264569,0.8659574389457703,0.8376395205656687,0.7950705885887146,0.8507379,0.8368644,0.7950706,0.8394401,0.8338235,0.8186275,0.8597843,0.8414,0.83168316,0.8468428,0.8314425,0.86595744,0.07088685035705566,0.511264569291787,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000174_0,1,AL_512911130,0.9084292054176331,0.6685664157072703,0.4308755695819855,0.46698114,0.43087557,0.47641382,0.86248064,0.9084292,0.7085562,0.8749643,0.79524565,0.7862186,0.7434172,0.48411137,0.48510334,0.4775536358356476,0.512911130943106,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000175_0,1,AL_514290000,0.8717224597930908,0.7401269587377707,0.1631578952074051,0.81724423,0.8012845,0.7524065,0.7715549,0.7763243,0.1631579,0.7543619,0.76942044,0.81477976,0.79659027,0.7926764,0.87172246,0.7085645645856857,0.514290000765835,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000177_0,1,AL_517738814,0.8888888955116272,0.8451515585184097,0.788811206817627,0.8888889,0.8565606,0.8084346,0.8184726,0.807178,0.7888112,0.8558899,0.8451035,0.85742855,0.8603275,0.8738958,0.8808275,0.10007768869400024,0.517738814546072,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017a_0,1,AL_519913096,0.8788125514984131,0.8214555333058039,0.7074135541915894,0.87881255,0.8205671,0.8026398,0.8267646,0.80073875,0.7903052,0.70741355,0.8231498,0.8233228,0.85731274,0.85747695,0.86896265,0.17139899730682373,0.519913096129997,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017f_0,1,AL_523264691,0.8636208772659302,0.7683893591165543,0.6311977505683899,0.68874,0.70043504,0.63119775,0.827957,0.8636209,0.84661555,0.819865,0.81893134,0.8104842,0.7929032,0.71441483,0.7055076,0.23242312669754028,0.523264691228984,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000184_0,1,AL_530601581,0.8617737293243408,0.735592051098744,0.08975444734096527,0.8131042,0.8183705,0.7843005,0.8617737,0.7593085,0.85488683,0.8044708,0.72738695,0.08975445,0.7840091,0.7731541,0.75658494,0.7720192819833755,0.530601581661192,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000188_0,1,AL_533318712,0.8362680673599243,0.7361034254233042,0.4291273355484009,0.7723476,0.7452368,0.7009602,0.83626807,0.7867018,0.42912734,0.64634144,0.6655181,0.83250064,0.8216958,0.788744,0.8077993,0.40714073181152344,0.533318712359899,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000189_0,1,AL_534268307,0.8655072450637817,0.8032654970884323,0.6592149138450623,0.67461973,0.6592149,0.7192755,0.8504611,0.8582076,0.8463336,0.86550725,0.84371126,0.8272391,0.845666,0.8250728,0.8238771,0.20629233121871948,0.534268307997971,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018a_0,1,AL_535969010,0.9005708694458008,0.774105375011762,0.5949960947036743,0.61576766,0.5949961,0.64205164,0.89673054,0.90057087,0.8925331,0.82724416,0.86656094,0.8563236,0.8564272,0.6997579,0.6403008,0.30557477474212646,0.535969010280939,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018b_0,1,AL_541361700,0.8898197412490845,0.7577777604262034,0.5286316275596619,0.5286316,0.5516064,0.59941375,0.88359517,0.88981974,0.8583585,0.8643105,0.85074836,0.8503724,0.7999757,0.7823129,0.63418806,0.3611881136894226,0.541361700879647,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018c_0,1,AL_543221323,0.8990085124969482,0.7069166998068491,0.46697065234184265,0.5231164,0.5258359,0.47494033,0.85124403,0.8990085,0.86477196,0.8665568,0.86838645,0.8042886,0.7668347,0.57104605,0.46697065,0.4320378601551056,0.54322132323146,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018f_0,1,AL_551915156,0.826744556427002,0.779969056447347,0.6891522407531738,0.75376886,0.7356238,0.68915224,0.7998478,0.8091688,0.7941377,0.82674456,0.81545526,0.7928287,0.8126344,0.74973375,0.78053284,0.13759231567382812,0.551915156492658,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000191_0,1,AL_553690958,0.8323895931243896,0.7448713605602583,0.3868936002254486,0.7904853,0.7786613,0.755665,0.7756259,0.81372887,0.7932247,0.8323896,0.6266018,0.3868936,0.8077489,0.7728086,0.8046227,0.44549599289894104,0.553690958900133,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000197_0,1,AL_559385156,0.8247228264808655,0.786829486489296,0.6780487895011902,0.8221024,0.78797144,0.759304,0.814272,0.8247228,0.7546863,0.6780488,0.8166432,0.7673036,0.7987385,0.8047713,0.81338954,0.1466740369796753,0.559385156344271,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019a_0,1,AL_562989903,0.9082687497138977,0.7060449893275896,0.4509465992450714,0.5107409,0.51622677,0.4509466,0.8453039,0.90826875,0.8990073,0.60921055,0.8792418,0.8640418,0.840688,0.58793,0.5609335,0.4573221504688263,0.562989903822773,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019b_0,1,AL_566682981,0.8156331181526184,0.7472101797660192,0.522771954536438,0.74901074,0.71016043,0.7268475,0.8156331,0.80523795,0.7948854,0.52277195,0.7978557,0.7686183,0.77342767,0.7467072,0.7553662,0.2928611636161804,0.566682981143685,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019d_0,1,AL_566767077,0.8345070481300354,0.7486177583535513,0.3853790760040283,0.77656615,0.74864995,0.7482537,0.83450705,0.38537908,0.7607428,0.7834297,0.7939394,0.7957983,0.8074266,0.78256655,0.7661539,0.4491279721260071,0.566767077190371,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019e_0,1,AL_567005109,0.8593644499778748,0.8095598270495733,0.7348227500915527,0.82142794,0.79651016,0.73482275,0.76960325,0.7863506,0.8165008,0.85936445,0.8516434,0.7638749,0.8246134,0.84794414,0.8420622,0.12454169988632202,0.567005109197379,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019f_0,1,AL_567380245,0.8567163944244385,0.8229743291934332,0.794213593006134,0.8543809,0.84698546,0.7942136,0.8008775,0.79430735,0.79781824,0.8095238,0.8330493,0.8333333,0.81724393,0.8372421,0.8567164,0.06250280141830444,0.567380245701599,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a2_0,1,AL_568922732,0.8434571623802185,0.8114632169405619,0.7375229597091675,0.8120468,0.7949511,0.73752296,0.836959,0.8089699,0.77599865,0.82143056,0.8163871,0.83236516,0.84204674,0.8154234,0.84345716,0.10593420267105103,0.568922732846763,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a7_0,1,AL_573268074,0.9162583947181702,0.7405846665302912,0.5607401728630066,0.57606214,0.5607402,0.65168047,0.90730363,0.9162584,0.91592413,0.6062129,0.8620284,0.8411185,0.8295649,0.6,0.62012225,0.3555182218551636,0.573268074479017,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a8_0,1,AL_573565537,0.8946566581726074,0.7398068606853485,0.4851255416870117,0.56666666,0.5433834,0.48512554,0.824026,0.88410336,0.890127,0.8673474,0.89465666,0.8814468,0.8492393,0.5998233,0.5917369,0.4095311164855957,0.573565537053298,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ab_0,1,AL_579272711,0.8424344658851624,0.8053446561098099,0.7219243049621582,0.7722794,0.75371903,0.7219243,0.81948763,0.82122296,0.81227106,0.8140089,0.84243447,0.8272,0.83105505,0.81559104,0.83294207,0.12051016092300415,0.57927271175242,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ae_0,1,AL_581562480,0.8103852868080139,0.7482432474692663,0.5166816711425781,0.75675607,0.7276801,0.68915457,0.780883,0.8103853,0.5166817,0.7924282,0.77214485,0.79093003,0.79939437,0.7772727,0.7652081,0.2937036156654358,0.58156248065786,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b0_0,1,AL_585190793,0.7821915149688721,0.716672902305921,0.6477389335632324,0.7226402,0.6772306,0.64773893,0.6857639,0.66595286,0.705817,0.727639,0.74234873,0.7668207,0.7316264,0.74430496,0.7821915,0.13445258140563965,0.585190793028888,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b2_0,1,AL_590121508,0.9074733257293701,0.7088044087092081,0.5063452124595642,0.544458,0.5255129,0.5063452,0.83952093,0.9074733,0.8757007,0.8688103,0.83387274,0.73208654,0.69207275,0.60805124,0.5717483,0.4011281132698059,0.590121508226899,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b7_0,1,AL_606244671,0.8533515930175781,0.7128740747769674,0.12525194883346558,0.77658504,0.76016104,0.65866655,0.8533516,0.8464785,0.83172613,0.7602212,0.8096571,0.12525195,0.73934835,0.5876694,0.80537206,0.7280996441841125,0.606244671948191,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b8_0,1,AL_607497958,0.7673758864402771,0.6813243975241979,0.3243027925491333,0.726,0.6981802,0.65435326,0.67348516,0.3243028,0.71783954,0.6622691,0.7262585,0.72252536,0.7522042,0.75109875,0.7673759,0.4430730938911438,0.607497958120072,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b9_0,1,AL_608426836,0.8604832887649536,0.7979455639918646,0.5834242105484009,0.7918341,0.78549486,0.5834242,0.7586932,0.79692155,0.82368785,0.8440586,0.8604833,0.8411309,0.83049583,0.8192771,0.83984524,0.27705907821655273,0.608426836484599,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ba_0,1,AL_609249248,0.8030359148979187,0.7142403746644655,0.3016988933086395,0.717833,0.71062994,0.6978561,0.7276176,0.7450983,0.75994337,0.3016989,0.78390455,0.8030359,0.76908326,0.75842756,0.795756,0.5013370215892792,0.609249248493702,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bc_0,1,AL_610455571,0.8555375337600708,0.6628390302260717,0.40747493505477905,0.43963674,0.40747494,0.42033166,0.83037853,0.807891,0.85462755,0.7793997,0.85553753,0.8385599,0.75182545,0.5213697,0.44703564,0.44806259870529175,0.610455571000022,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c3_0,1,AL_619650785,0.908538281917572,0.776933933297793,0.536878228187561,0.67929304,0.6362039,0.5368782,0.88155764,0.9085383,0.85516506,0.87429994,0.8536927,0.8657938,0.806789,0.737582,0.6874136,0.371660053730011,0.61965078559596,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cb_0,1,AL_625954220,0.89500492811203,0.7733752131462097,0.549725353717804,0.54972535,0.55508643,0.70458704,0.8885797,0.8877902,0.8950049,0.87517893,0.8762977,0.8519067,0.8145055,0.72868794,0.65315205,0.3452795743942261,0.62595422052158,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cc_0,1,AL_626923684,0.9215773940086365,0.6865363841255506,0.3966817557811737,0.40911886,0.43351886,0.39668176,0.8835046,0.9215774,0.9018138,0.84697324,0.8740206,0.7724547,0.8423672,0.5250036,0.43140203,0.5248956382274628,0.626923684779665,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cd_0,1,AL_627512905,0.8653976917266846,0.6692297905683517,0.5484340786933899,0.760091,0.7774159,0.6864185,0.7283579,0.8653977,0.5484341,0.5538921,0.61350775,0.64684206,0.6615446,0.61911905,0.5697369,0.3169636130332947,0.627512905391392,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d2_0,1,AL_629860441,0.9302117228507996,0.7435461034377416,0.43457698822021484,0.4871502,0.434577,0.5496183,0.92517865,0.9302117,0.9228547,0.9132948,0.8970055,0.8428438,0.83946264,0.67408895,0.506267,0.4956347346305847,0.629860441789117,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d3_0,1,AL_630482215,0.8212095499038696,0.7443116481105486,0.41335412859916687,0.7549744,0.7802746,0.7250102,0.73455375,0.7645748,0.7613042,0.8117054,0.82120955,0.41335413,0.80019844,0.8079464,0.7566338,0.40785542130470276,0.630482215939413,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d6_0,1,AL_635958649,0.849711000919342,0.7042630091309547,0.17448857426643372,0.7477392,0.70108163,0.6997237,0.84223217,0.849711,0.83921,0.59447986,0.8437329,0.17448857,0.79633576,0.6393781,0.72304326,0.6752224266529083,0.635958649654078,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d7_0,1,AL_636583803,0.8758131265640259,0.736182635029157,0.5937259793281555,0.6087158,0.61219627,0.5975985,0.8758131,0.8574012,0.8280594,0.8523859,0.7828685,0.7531365,0.7729116,0.6993789,0.593726,0.28208714723587036,0.636583803344201,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d8_0,1,AL_637543217,0.8719582557678223,0.7671875357627869,0.6375414729118347,0.69854593,0.65223277,0.6375415,0.86403465,0.87195826,0.8578032,0.7577238,0.8226582,0.8316062,0.80159557,0.74690175,0.6636486,0.23441678285598755,0.637543217878841,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e2_0,1,AL_646290864,0.8653483986854553,0.7905520051717758,0.7413793206214905,0.8329832,0.78457195,0.74707645,0.778148,0.7571312,0.7630259,0.7413793,0.76501924,0.79830766,0.8181818,0.83545095,0.8653484,0.12396907806396484,0.646290864368737,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e5_0,1,AL_650959162,0.8261622786521912,0.7642360130945841,0.6676273345947266,0.8261623,0.80659944,0.7310536,0.74045175,0.7339782,0.71508604,0.66762733,0.7891352,0.75152934,0.79896694,0.82433164,0.78591037,0.1585349440574646,0.650959162519071,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e7_0,1,AL_654289408,0.891643226146698,0.7701886196931204,0.6273764371871948,0.6949778,0.62737644,0.6281816,0.87010264,0.8916432,0.8763699,0.8798174,0.79077667,0.6855476,0.8225352,0.7790313,0.69590366,0.2642667889595032,0.654289408116405,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ec_0,1,AL_669597750,0.873559296131134,0.6847702463467916,0.42025938630104065,0.43803218,0.4202594,0.443904,0.79756325,0.8712634,0.870229,0.86758614,0.8493003,0.8735593,0.829754,0.5108164,0.44497558,0.4532999098300934,0.669597750223157,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ef_0,1,AL_675098571,0.913918137550354,0.6685883911947409,0.058325186371803284,0.4537744,0.4899137,0.5451664,0.88110965,0.91391814,0.8994069,0.058325186,0.8842562,0.85553694,0.7999585,0.7392662,0.5024285,0.8555929511785507,0.675098571961879,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f1_0,1,AL_677683429,0.8739859461784363,0.6770685091614723,0.4617359936237335,0.47486967,0.461736,0.6492256,0.87398595,0.780341,0.55061126,0.8147788,0.5812878,0.82287824,0.8178454,0.73401725,0.5632451,0.41224995255470276,0.677683429399943,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f2_0,1,AL_678928163,0.8561643958091736,0.8060416380564371,0.7318277955055237,0.73417276,0.7318278,0.7799346,0.83550227,0.8371067,0.8381284,0.7551546,0.8561644,0.8458141,0.84082645,0.77709174,0.84077585,0.1243366003036499,0.678928163662579,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fa_0,1,AL_685737909,0.8789703845977783,0.7415270830194155,0.42227599024772644,0.6628019,0.5946072,0.68844986,0.86736494,0.8789704,0.8721606,0.422276,0.8422082,0.841259,0.70315695,0.8156682,0.7094017,0.4566943943500519,0.68573790977942,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fb_0,1,AL_687123048,0.8628571629524231,0.8127398093541464,0.7387005686759949,0.76974726,0.7406523,0.73870057,0.85542065,0.8592437,0.83670336,0.86285716,0.85543126,0.841532,0.82064193,0.80060166,0.77134585,0.12415659427642822,0.687123048847043,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fc_0,1,AL_688736786,0.8899082541465759,0.7393473653743664,0.06093695014715195,0.70428014,0.7009174,0.6906685,0.88990825,0.8748382,0.87662303,0.8683436,0.8690053,0.06093695,0.820447,0.8160872,0.70011276,0.828971303999424,0.688736786042818,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000200_0,1,AL_692776482,0.8837116956710815,0.8163398454586664,0.6756958365440369,0.8016107,0.7487559,0.67569584,0.84084946,0.83630395,0.8157068,0.8248313,0.8199036,0.8474799,0.8837117,0.83808154,0.8631475,0.20801585912704468,0.692776482632745,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000202_0,1,AL_697517144,0.889205276966095,0.5878639171520869,0.3879629075527191,0.43832278,0.42535287,0.43706295,0.68621,0.60451066,0.7426982,0.8892053,0.43483666,0.844028,0.66551006,0.49866667,0.3879629,0.5012423694133759,0.69751714479146,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000205_0,1,AL_703250803,0.8184748291969299,0.7419961790243784,0.6341590285301208,0.7215385,0.69298244,0.7083333,0.8184748,0.7490653,0.74597156,0.634159,0.78227615,0.793586,0.79020005,0.74159527,0.7257717,0.18431580066680908,0.703250803310674,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000209_0,1,AL_708413004,0.9177137017250061,0.7022020667791367,0.4210073947906494,0.4210074,0.43004292,0.45782146,0.881861,0.9177137,0.9070697,0.8827684,0.8629736,0.8355771,0.8242804,0.55352265,0.4517866,0.4967063069343567,0.708413004457972,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020d_0,1,AL_710695025,0.8855735063552856,0.7771812031666437,0.6260080933570862,0.65028065,0.6260081,0.6547915,0.8855735,0.8825986,0.84552455,0.87717265,0.862441,0.8362319,0.7772567,0.7006888,0.72760653,0.25956541299819946,0.710695025765588,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000210_0,1,AL_711425675,0.9143876433372498,0.7118240644534429,0.43656885623931885,0.46590406,0.43656886,0.47431034,0.91438764,0.9130435,0.8771804,0.8558063,0.87788993,0.8736677,0.78005993,0.57527274,0.49779737,0.4778187870979309,0.711425675789607,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000219_0,1,AL_731497001,0.9027881026268005,0.7744282732407252,0.46685081720352173,0.6824895,0.6156218,0.46685082,0.8884775,0.9027881,0.8806811,0.8410973,0.87141293,0.8479613,0.79864836,0.76907706,0.7280335,0.4359372854232788,0.73149700105638,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021c_0,1,AL_740861276,0.8337425589561462,0.7882441182931265,0.722349226474762,0.78524184,0.7537879,0.7223492,0.8228926,0.83374256,0.81656873,0.8252512,0.74341667,0.79777205,0.8136498,0.77786344,0.7663934,0.11139333248138428,0.740861276373914,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021d_0,1,AL_741053648,0.8714668154716492,0.7339785446723303,0.5247162580490112,0.57319534,0.5582205,0.52471626,0.87096775,0.8714668,0.84977007,0.8415246,0.8308423,0.82948303,0.8168498,0.6304933,0.61021274,0.34675055742263794,0.74105364845072,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021e_0,1,AL_742806947,0.777935266494751,0.7369521458943685,0.6884114146232605,0.7679362,0.7089453,0.6884114,0.760924,0.74418145,0.7205572,0.6967105,0.7283615,0.74166584,0.7703953,0.77793527,0.7374018,0.08952385187149048,0.742806947610165,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000222_0,1,AL_749916219,0.8059243559837341,0.6852564991762241,0.06985769420862198,0.71954966,0.70208985,0.66139275,0.7571681,0.7535058,0.71634805,0.069857694,0.80592436,0.77847606,0.7724084,0.7839313,0.7024259,0.7360666617751122,0.74991621964706,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000229_0,1,AL_753592532,0.7971815466880798,0.6250098695357641,0.4433203637599945,0.510762,0.4704331,0.44332036,0.53457606,0.5291096,0.73648876,0.7514498,0.79718155,0.7783483,0.6817532,0.6490322,0.6176635,0.3538611829280853,0.753592532327108,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
